0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x0033aade458d0b39ce0b1ba2581859f2d5855555,0x0033aade458d0b39ce0b1ba2581859f2d5855555,100000,1599122794,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x03b8e0ab5505fad9c62c70806e8277b56d006937,0x03b8e0ab5505fad9c62c70806e8277b56d006937,100000,1593714563,1
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x06601571aa9d3e8f5f7cdd5b993192618964bab5,0x06601571aa9d3e8f5f7cdd5b993192618964bab5,100000,1590148600,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x082275c1fec5e8ec22b611bcb41a130d556b2151,0x082275c1fec5e8ec22b611bcb41a130d556b2151,100000,1613133451,1
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x0db737faac55c104e2cca99e982ce8658cabbcc8,0x0db737faac55c104e2cca99e982ce8658cabbcc8,100000,1589824518,1
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x0dcba01c148bdfcc64eff213d60e16a0e53bbae4,0x0dcba01c148bdfcc64eff213d60e16a0e53bbae4,100000,1656402138,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x108a1448970b6a4bb3f427cd42040634bffae725,0x108a1448970b6a4bb3f427cd42040634bffae725,0,1589824974,1
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x13575f5a3f83cd8608d0b0f5dbf299f0955b1a13,0x13575f5a3f83cd8608d0b0f5dbf299f0955b1a13,100000,1644347622,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x149592af062ff58bc35b6fdd98831dcf2b939932,0x149592af062ff58bc35b6fdd98831dcf2b939932,100000,1589824909,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x193bd90b68eb1df24d9c52d78960717b5e2ec9bb,0x193bd90b68eb1df24d9c52d78960717b5e2ec9bb,100000,1589825462,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x1b10dc8e54007ac01fd522745e03073ef2f10b22,0x1b10dc8e54007ac01fd522745e03073ef2f10b22,100000,1599121363,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x21a1f8c3eaae5014c9564ab77a1b2a207c9e4631,0x21a1f8c3eaae5014c9564ab77a1b2a207c9e4631,100000,1598600541,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x292d76ef68931cda7c2fb2b580df263dca3d9b9b,0x292d76ef68931cda7c2fb2b580df263dca3d9b9b,200000,1597133523,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x2afb58a22e7d3c241ab7b9a1f68b9e8e74ec9d68,0x2afb58a22e7d3c241ab7b9a1f68b9e8e74ec9d68,500000,1594319608,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x2d2d2a1f9bfda0d2364b4d517f862e52fefc2703,0x2d2d2a1f9bfda0d2364b4d517f862e52fefc2703,100000,1609276634,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x2debdf4427ccbcfdbc7f29d63964499a0ec184f6,0x2debdf4427ccbcfdbc7f29d63964499a0ec184f6,0,1598600639,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x2e160bca6767ca5b39a9e95510df8fe5211362e6,0x2e160bca6767ca5b39a9e95510df8fe5211362e6,100000,1589825333,1
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x37d63956b91e1c1552df0b776a34ef5725a40598,0x37d63956b91e1c1552df0b776a34ef5725a40598,100000,1648582574,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x3c44ccfae554eb4a15041217203c61bf068d6c33,0x3c44ccfae554eb4a15041217203c61bf068d6c33,100000,1591906538,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x3d2db55e5dcdfb4ea7b2180f3f7bfe8255a8df49,0x3d2db55e5dcdfb4ea7b2180f3f7bfe8255a8df49,100000,1599123128,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x407d1349a1179472c29dc58431ce9bfca3f5fecd,0x407d1349a1179472c29dc58431ce9bfca3f5fecd,400000,1589825018,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x46a968f38f2ef98eb51cc8c8a2c641fd47042964,0x46a968f38f2ef98eb51cc8c8a2c641fd47042964,100000,1589825094,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x4727e9e3bc4f59f82304abbd683087d41c975263,0x4727e9e3bc4f59f82304abbd683087d41c975263,0,1597133559,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x4cb2ccbf80ddf2c12f8199b75c849cfa658ba9b5,0x4cb2ccbf80ddf2c12f8199b75c849cfa658ba9b5,100000,1589825249,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x4f567a2f63466973592ac94ea09ce59d02b00f24,0x4f567a2f63466973592ac94ea09ce59d02b00f24,100000,1589824862,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x512e07a093aaa20ba288392eadf03838c7a4e522,0x512e07a093aaa20ba288392eadf03838c7a4e522,100000,1589825046,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x5bcfbbe06d2de987d185ac1c0a17f98db028ee45,0x5bcfbbe06d2de987d185ac1c0a17f98db028ee45,100000,1589824718,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x5c8238ca05ab54c5177b1205414642ce95238ac5,0x5c8238ca05ab54c5177b1205414642ce95238ac5,100000,1594797837,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x5d76a92b7cb9e1a81b8eb8c16468f1155b2f64f4,0x5d76a92b7cb9e1a81b8eb8c16468f1155b2f64f4,100000,1598252895,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x5d89cc281c3f45433d93a33e1c64958b61bbef7b,0x5d89cc281c3f45433d93a33e1c64958b61bbef7b,300000,1651607221,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x607dbcc8f8a502493fad2ead62e21c8fcc2e23c5,0x607dbcc8f8a502493fad2ead62e21c8fcc2e23c5,200000,1596111554,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x62e2f894964197a2458d8e8276e43450e9f5b885,0x62e2f894964197a2458d8e8276e43450e9f5b885,100000,1589824612,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x638106098f46f8eded646e86bb288c7d19cd6d67,0x638106098f46f8eded646e86bb288c7d19cd6d67,100000,1597343006,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x65cab6ff147945c52346d3930cff10f1703fbe21,0x65cab6ff147945c52346d3930cff10f1703fbe21,200000,1589825149,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x66d0aebbb43f867def1c2b9eec0d602e7d456b08,0x66d0aebbb43f867def1c2b9eec0d602e7d456b08,100000,1615436496,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x6a94c2b62f79cb301a720e5fdbeadd5f60260a04,0x6a94c2b62f79cb301a720e5fdbeadd5f60260a04,100000,1622590945,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x6ad05aa9d4d1e619e8202a78956ae96efc4110b6,0x6ad05aa9d4d1e619e8202a78956ae96efc4110b6,100000,1598536785,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x6d9aba400a2a487a5fb76c6d56518835553cd284,0x6d9aba400a2a487a5fb76c6d56518835553cd284,100000,1589825174,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x6ef2376fa6e12dabb3a3ed0fb44e4ff29847af68,0x6ef2376fa6e12dabb3a3ed0fb44e4ff29847af68,100000,1609874600,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x724c65b77a78ccc258a523ede766924be48ab3f6,0x724c65b77a78ccc258a523ede766924be48ab3f6,1,1609276680,1
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x725e7ee0fddebfd1c2ee57096f7e9f841cdd44f9,0x725e7ee0fddebfd1c2ee57096f7e9f841cdd44f9,100000,1589825106,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x750c31d2290c456fcca1c659b6add80e7a88f881,0x750c31d2290c456fcca1c659b6add80e7a88f881,100000,1598452291,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x75afaece8cf2a7974b1e541648923afd9339b3f8,0x75afaece8cf2a7974b1e541648923afd9339b3f8,100000,1591797163,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x7a9a568ba107ae35c31e7fda6b99ceddde1e625b,0x7a9a568ba107ae35c31e7fda6b99ceddde1e625b,100000,1592293203,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x7b3b6bbf86aafcf4c4863ce694a512f4b620c796,0x7b3b6bbf86aafcf4c4863ce694a512f4b620c796,100000,1599123463,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x7ff9d98cf5f4456e31f1126e994f1fe09684c260,0x7ff9d98cf5f4456e31f1126e994f1fe09684c260,100000,1591797121,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x82b4171af4f5cf6bc162af6ec8c2bf692f1ef962,0x82b4171af4f5cf6bc162af6ec8c2bf692f1ef962,1,1601575778,1
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x830ee29452f01ae4302bdde2ec6411604634e006,0x830ee29452f01ae4302bdde2ec6411604634e006,200000,1589825195,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x85c7199b5a36e87956cca466233de6710e849d6d,0x85c7199b5a36e87956cca466233de6710e849d6d,0,1589824541,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x891bad61014e35395474a260b58bb6df4fd8991b,0x891bad61014e35395474a260b58bb6df4fd8991b,300000,1597394203,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x8c991297440a79358bd864902e704ecc815eac81,0x8c991297440a79358bd864902e704ecc815eac81,100000,1597342873,1
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x9600a9156f048b78f6a6622068961dc2188b5462,0x9600a9156f048b78f6a6622068961dc2188b5462,100000,1617270506,1
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0x9b17d8020abd4077e0be12e5faa6e936ac53008d,0x9b17d8020abd4077e0be12e5faa6e936ac53008d,100000,1589825278,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0xa0f75491720835b36edc92d06ddc468d201e9b73,0xa0f75491720835b36edc92d06ddc468d201e9b73,100000,1599115624,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0xa2e3bdae9569c89b13cd4407a87fd063253b84f8,0xa2e3bdae9569c89b13cd4407a87fd063253b84f8,700000,1597234381,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0xa5a35f3ba4f0e4c74669e17491c6681a7108dd33,0xa5a35f3ba4f0e4c74669e17491c6681a7108dd33,100000,1596699826,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0xa83c572c8072f3b11562f08b89d4f3077682acdb,0xa83c572c8072f3b11562f08b89d4f3077682acdb,100000,1599123364,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0xae92ef09313a6229b51e90507b9ef40ec35101a2,0xae92ef09313a6229b51e90507b9ef40ec35101a2,100000,1615436389,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0xaedcc0c4e765ad686212ce62694c463f38258cd3,0xaedcc0c4e765ad686212ce62694c463f38258cd3,100000,1651650272,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0xb89df9952995b8b53fbd284c114e7862aa8b8d86,0xb89df9952995b8b53fbd284c114e7862aa8b8d86,0,1611845897,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0xbd4eb0295468c80725017f74113f5aebbd6e8d12,0xbd4eb0295468c80725017f74113f5aebbd6e8d12,100000,1634201636,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0xbe255852c4301d6392fb1d65003b7a0e0ef6e6b0,0xbe255852c4301d6392fb1d65003b7a0e0ef6e6b0,200000,1592916024,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0xbf7db386ba18184b91d2b98e13f25ddebc096f1c,0xbf7db386ba18184b91d2b98e13f25ddebc096f1c,100000,1589824670,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0xbf84a11fcdccb9c6ade93e9e65f30c8231e3e3f8,0xbf84a11fcdccb9c6ade93e9e65f30c8231e3e3f8,100000,1589824583,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0xc3856d975e400f7f82391fdf652885edcdb6d116,0xc3856d975e400f7f82391fdf652885edcdb6d116,200000,1598896603,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0xc4b000efc4c5622aa43065190bbf4b3ae133fd3f,0xc4b000efc4c5622aa43065190bbf4b3ae133fd3f,400000,1594319427,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0xd24ff5e32de12be154b1c2ee7b731cbc45540e50,0xd24ff5e32de12be154b1c2ee7b731cbc45540e50,600000,1593617573,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0xd310a932cb1db29cdeff5a7b6fc34ac7b4f0ed8c,0xd310a932cb1db29cdeff5a7b6fc34ac7b4f0ed8c,100000,1599124477,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0xd6f28bd94d1edefdf8fde8f6f10094fef7e590c0,0xd6f28bd94d1edefdf8fde8f6f10094fef7e590c0,200000,1597133381,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0xd890b3d16e868aa709dee581c7db0dce651e6f4d,0xd890b3d16e868aa709dee581c7db0dce651e6f4d,100000,1597646979,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0xd9974e061286b892eb099d8677cb824a6aa3f6b8,0xd9974e061286b892eb099d8677cb824a6aa3f6b8,100000,1634201460,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0xde6ab16a4015c680daab58021815d09ddb57db8e,0xde6ab16a4015c680daab58021815d09ddb57db8e,100001,1588000270,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0xe015c0d33389e5f0382cceec817cc3032ede113d,0xe015c0d33389e5f0382cceec817cc3032ede113d,0,1616052153,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0xe1a3435b683d863bcb6c8aa093de08ed0557ee99,0xe1a3435b683d863bcb6c8aa093de08ed0557ee99,100000,1589825157,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0xe83c750b2708320bb134796c555b80df39a3d97b,0xe83c750b2708320bb134796c555b80df39a3d97b,100000,1615436209,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0xf5fb27b912d987b5b6e02a1b1be0c1f0740e2c6f,0xf5fb27b912d987b5b6e02a1b1be0c1f0740e2c6f,200000,1597394557,0
0x8f56682a50becb1df2fb8136954f2062871bc7fc-member-0xf8a685702347377e396486967399f33c6c0c0a29,0xf8a685702347377e396486967399f33c6c0c0a29,700000,1589824929,0
