0x006087d6ac20840c23ba298512db454a05c19b10,2,0.381815128559167,0
0x00e1b6de09e01d5b178ecf68966a34bd1dcd4064,2,0,1
0x00ea828bf150ec08cad91ee93841785c827b78f4,27,0.2306006880916452,8
0x01b46d83754ea98f3edd5e5ceb0aeb00cf291e8e,4,0,2
0x02200bfe176e8e5f8dc58103afc8ca42ad863736,4,0,2
0x0343ef9897903ba55e1671aa1ff1a20a1b06a3f7,3,0,1
0x044f1be06d0b93ec0ab03cca9bd526022d71ba01,4,0,2
0x0544420768582c5c062d3cf4450e2c8a07a5ac52,2,0.4090909090909091,0
0x05b59fadd9683b4fc60e9e09b3a732a455cd3aed,4,0,2
0x061598fc9b575436bd66ed54e0072b2333450b37,1,0,0
0x0b93ba560283350d4216f29dc57e15df38d0eace,55,0.21450487539265856,19
0x0c9443e6ca8e131e218270bdebb46d023e0040f6,1,0,0
0x0cc393972e955ba950d4062feae74a93b89222c6,6,0,3
0x0d460395e123a0ccd9ef6f598f5d3335646d87e6,4,0.5879478827361565,0
0x11a96d13789179524104dd1e832bf59c930a9042,4,0.5762285559011775,0
0x135bcd7951314d22c325f6aa90e6128e8083a6b7,1,0,0
0x1398838d48ec0903cf85deee3cfa704385b69921,2,0.014285714285714285,0
0x13ea4b5bbc5563b683473412eb525c520a65ce4e,3,0.627074427141536,0
0x15344ecdc2c4edfcb092e284d93c20f0529fd8a6,29,0.6864476505504099,2
0x154ab1e4fd4e568b60706162946346a6ea3770b9,1,0,0
0x156e1661d32820c6f70d2eeb5bb3fccdb4eaeee5,1,0,0
0x15f5420f9c26770303dfe1e519717cd901b2f2be,20,0.2109756097560971,6
0x16b788affd53d5fcc2881c8dcee3e2221c0dac22,2,0.014285714285714285,0
0x17e19b57938f6e9df84d38ad06261572216dd569,2,0,1
0x183e558d73ccfe004f78e8f8c6a966165ca2db5c,3,0.01926141481327512,1
0x18a194630a152962afcc48ffd78c46db6a9c09e1,1,0,0
0x1948f41c579d3bf11eb4a28b8a38b5a60b7155cc,7,0.158273381294964,2
0x1982199cd3d750dce1cad31b0329f90cd03da111,2,0,1
0x1a975b674f0eb60c0fcdb080ae4b3eca596f97d4,2,0,1
0x1ab4085ffb8a85e82943ae9206a17ad5945d40db,1,0,0
0x224f6e065d1f24d931c3d2777dbcab377d228e72,0,0,0
0x22842e5f435a246c753f9d3982fe5465df03c6a0,1,0,0
0x22af4097f0ac99c8a399dd71fbda78b3be9247da,1,0,0
0x23c162e0684dba5ed9562724a1b32b7a9187305c,1,0,0
0x23fc13f93777b57d64b37250bd4bd15e5237d429,1,0,0
0x2544a2baea56ccb2b87721cd7516d0340a19fc88,3,0,1
0x2658ab83a97a85d0c83e119c173fc0ceffc975d6,1,0,0
0x26d674369230201d503d737d17c31a3c884ba2a6,2,0,1
0x273d0f686a53a49a0fba2a801566b19f9aaf8fcd,95,0.463641556534431,17
0x28edba04bcc7cf5765a68879349d2691e5ab6d1e,1,0,0
0x294f999356ed03347c7a23bcbcf8d33fa41dc830,266,0.37828233417427354,61
0x2a4724637a36d5eb9de06d542fe59d377d808645,2,0,1
0x2aba36ed382f788a94d3037ff01663a37c7bc2cc,2,0,1
0x2b419b3433d563e0f6ef9d944beec057690fc7a0,1,0,0
0x2b8c70fffda7f3d7667f7cfede1429313886329c,48,0.040563591894944594,22
0x2ff98aa3afb76f0a198c3cfdf71bea53c8bd990a,0,0,0
0x3198b2e5758f95874efddb9b243a186a8f20af89,1,0,0
0x3324b516df92e78463d8b0616dd146cf6c58b0b9,26,0.15229625810033687,10
0x339af3ed17192edec40123d4e3239e20e2ccfead,7,0,3
0x38156e0fd64783f815158e0f72f5609acad05f13,2,0,1
0x39757e7cdb7022c3829195d57b29428d79593c9d,7,0.32142857142857145,1
0x3a2750605eff555a59a77a6a9a42bc089cc962be,6,0,3
0x3a8d1cd2ada0524746f86b0994d7d4b7d158be51,2,0.07816825129377783,0
0x3d4b13c3cb3a68cf8fd45b9a05ae7a75379f291f,3,0.009009009009009009,1
0x3dc3568a9204d478d9ffb966f2e67a079717d282,4,0.15,1
0x3f8b6738d70b43ea84b88ef5cdbedd7fb3b51137,1,0,0
0x424e18d2b4abeb76eec6547bc726ec10f06baff2,5,0,2
0x440583455bcd85ab2bd429c015d3aabcae135f0a,73,0.6357397224101745,11
0x44d55a8492a90640dc6af013657eaf1ac5bc9548,7,0.09658415280573192,3
0x45cf7d5c503b6417d570929368b8f4c4567ad9eb,0,0,0
0x46e3f11eafb1fbdf13e04efef46bd398d59203f4,1,0,0
0x481f995e6fac15d43eb517fd14646f798fd44e4c,6,0,3
0x48d87520dd5dfd1d621b5443887171e5051631a3,1,0,0
0x48d8ea697797b023d759f14b6acd5f2d261867cb,1,0,0
0x4b069c70c2ac32b43128f7369c582b55507c80fe,20,0.2109756097560972,6
0x4bc012e05b95acf6a8cbfde781aee69979af1d7d,2,0,1
0x4f0c36b15dd10ba8d7f64b475fdd2015c2cbe7ec,2,0,1
0x519b70055af55a007110b4ff99b0ea33071c720a,475,0.8909058261071893,14
0x521d11865263652b592b2bfe1b11bbf3ce645b26,5,0,2
0x52ec845f05b0d3ee7224f333be69d7929a1471bf,7,0,3
0x542d4a58cd22dd44e772af17dd1760cb23b1540b,2,0,1
0x5497f29ec009eb0017bc49986886f1d922fd4d98,3,0,1
0x559083048eb7167e87e22e3cfc83c16c3ddbe00f,1,0,0
0x5d023e94b0cbbb607448a150474b5096616a8c3d,1,0,0
0x5f667f138d6c5559a0966c241c867feeaea4c28c,2,0.01020408163265306,0
0x606c92b7151a89f0584d823f16d90ebd2c38b1b5,3,0.2859649698098,1
0x610c9d5b9ea199c2bbdc9cf0ba6687f4186b869d,1,0,0
0x61151f7ef32c920794ed89b2545f1672266d6420,10,0.024752475247524754,4
0x6191cb94a29a3ca870adea25cd72e995303c2848,11,0,5
0x63df13b12bac071ba31b6599b8d97c82cb96a768,5,0,2
0x64d6b4bd86303e4f91681b0fe148983817a11c1a,5,0,2
0x657192f10b8754b62da1fc0b833e7cbd455fdcaf,1,0,0
0x663a5f740e16aa449e4851ff6aa67756b0f84cbf,2,0,1
0x66c4750eaf0018be25a4cbf2e0675509aa42a9c1,4,0,2
0x670466b64dbc2ecbdc8dd7f7d1f78419d2fcdbb4,1,0,0
0x676ffb5185d81c8400b946898699bef305dd3be2,1,0,0
0x6bee9b81e434f7afce72a43a4016719315069539,3000,0.5110053240926625,423
0x6ca3e62219a6aa3859446ab907f463d69e112ad4,2,0.25,0
0x6cbebca5fbbda2a1c59cbd0e3dd33f032f363ad1,1,0,0
0x70c36947837b43665ed5ea85c112aa0f72cf9fb3,15,0.528822589238146,0
0x712fcddf43821a8293290cb7216e93306da194cc,3,0,1
0x721fc9faa0152fc5b573733dfd7442296b8eeac6,1,0,0
0x74504b811bbf357edb6daa8346d51f6dd113113f,7,0,3
0x75708f96d950574c19e81bac7c1d0937b5b7f85b,3,0,1
0x75c73b8820693f09611b42a83920d6c8c78c3636,1,0,0
0x766a4be88aec4e26fd8fa3def00898dbcee8c0b1,1,0,0
0x7a373624d7c34b3d1bb77ee0422d7cbf3172e66f,1,0,0
0x7ac38d7dca0ba367260194a5af001055b43d39e1,1,0,0
0x7b823c6c99a3e0868127e254a16a51feded46bee,1,0,0
0x7c98cdccefdb98e4e1ac50f223d211ea0102ce41,1,0,0
0x7e4736afe3e9fd0d4f0d4bbc70f74fe285dee34b,6,0.11904761904761904,2
0x80c11f3a49aedb5da3606719c2f942fbfb3af860,4,0,2
0x817dc470a664d5765b1ab0cda758d035f361bf52,2,0,1
0x828507d24cc6fc5d0a93f7462313a6d01a103f72,1,0,0
0x82d6105927e7033045aa847bd00b0593be00e25b,1,0,0
0x86360ffb872b80e7a5960b7a30f68fcf723baf15,2,0.0515695067264574,0
0x86c91ab19e7a15577b4931ceb3e7de31ba27f844,1,0,0
0x8709962c7469fda4913ba8867964d7e592ec2c69,2,0.01020408163265306,0
0x8990e11b69403ea53ef2b32434bbd7dbf84b5234,39,0.6555468202592045,3
0x8db17fe0c92a15c72f43783c3e72b6fa2538ef96,1,0,0
0x8f47ecbc25cf0ce12d201b80787182773437d682,7,0,3
0x90144897dd5ef204cec986e5499980e42589ea64,1,0,0
0x90dfc35e747ffcf9631ce75348f99632528e1704,12,0.0546026378776492,5
0x917e94d812364f8a4c9b8d906a0e9668023c8e38,19,0.7533483593530015,0
0x923d733fd72ba51d5673fa7c63486fa190ac92c5,0,0,0
0x926d74aed9f43715610be5bd0c4965253349c013,1,0,0
0x9272311f7b79700a7d115b9e48bd5f29640ead3b,1,0,0
0x931cfb863b6b14e23f7812e2f0ee97c3489a1296,1,0,0
0x93a4258b19da20956c13c2435c7e7534ca889581,0,0,0
0x9425cc4f1c60833abca2265dedcaa77486089b1e,13,0.06593406593406594,6
0x97a779fc89820f9fccd24149eaa53dea7ef2eef1,1,0,0
0x9801d3ba8474c073e33df8c7e20717022eb04645,11,0.8439561080894771,0
0x98b5b7d09559bac9a98f967176efe19a439f56e2,1,0,0
0x98bd0cc0bab04c0b96db7612b8de306fb958ffd2,1,0,0
0x9a164dd90bed23e30f6b0fd6c7b719dbb698897a,1,0,0
0x9aa89db8556f93220ed38687b12bfb3a292ffbfc,28,0.4450549450549457,2
0x9ae257e120548ce5a70e40996144e555ab00b9de,1,0,0
0x9b1882b3d8b7f44f3fd07605ccd48bc59e5fe7f6,1,0,0
0x9b5a2c3cd2133508bec5e9357a7e99c878fa837b,2,0.16666666666666666,0
0x9b98571e57d320052d5301013d68a8535a87a169,20,0,10
0x9ceeef90b3f8a0926bc31cf4fd8b3c1789c99b66,3,0.16666666666666666,1
0x9e967eaa7838ac74eb33852df764e81161958ed7,1,0,0
0x9fd61359a21d161d52b08dd6c7af42c4ad46db45,2,0,1
0xa0089448227d604d7d7cd98617b1495728bfe56c,1,0,0
0xa0bce1b03b7f1934580e445d6274e87e582149c1,0,0,0
0xa260bf09f372034fd077fee040c04264c52b3e6f,0,0,0
0xa3cc7f7eb9989d0e198cd4ad4d451216a8978e2b,6,0,3
0xa4477b087e254b4e20bb1ba38f537b4993a56a6e,6,0,3
0xa71ce426c24a4e61b83b2bb88f2dfa29cbc1a546,26,0,13
0xa71f15913d0ac603ad886e16c0568afb9ab45537,4,0.007601136998121923,1
0xa8dc01ffe5cce55a03b118e4d4710d33fee3b4ba,1,0,0
0xa9108c3850280de4bc1223c1b30b87de8139be1f,1,0,0
0xae24c7cea03a40ae534f909a349d095869defb93,3,0,1
0xafba960064bb974ee43857d6bb596560c04ae012,1,0,0
0xafdd1eb2511cd891acf2bff82dabf47e0c914d24,14,0.5946311549194234,2
0xafed96f4b95fc1450861029b4084146697b75b52,1,0,0
0xaff52861a3f176cf95c4d4ef51917e91766c3a1f,1,0,0
0xaff77967074ee31e044d39a0b9398e6c5a1637ee,1,0,0
0xb0bc5012322b34cca2342a1c0cbd27a6101e2dd6,4,0,2
0xb2e469f00d3ad6c7e04194bd923214de9b71425e,1,0,0
0xb4826c4e41289118caefd6376e099c50cca8ba66,3,0,1
0xb53d5e0e5e6295277d4d68ca3882f5271b442be0,7,0.5636507731721253,1
0xb5d3a45986eae8e0a67ffc7846877dbedd6a51bb,5,0,2
0xb6d450a117fccf49da195aa3715c1b0cec0efd01,3,0,1
0xb716a13d0898985db6e5404b3889b06430b18914,1,0,0
0xb8f2e0ed6f892a8c3bda885e0edf92a097a0fa02,1,0,0
0xb914983fa9b6b34dad7986d6b95a5c2be47ccbbe,0,0,0
0xbb1f7d39cda240b09968fee4ab12fe708145e119,1,0,0
0xbc3ea6c669c7dbbc21d8d7c3a030f63b189da566,4,0,2
0xbddedbf763a0c0012818c085df948dadf757e713,2,0,1
0xbe1a98d3452f6da6e0984589e545d4fc25af7526,21,0.5783322779759109,2
0xbe851aac86ebea4fb865750e3eeef944ab07a03e,3,0,1
0xbf9d79d2489ce23135018d32f25d5c0d15b8e824,2,0,1
0xc09c50726773764d2a55e9ac4314765c8e21a130,1,0,0
0xc1ddb01ab42ae4aa4731a50792a19c6394b8191b,4,0,2
0xc2641b7571a5ef87a7fcbad59556f81dbc9581c6,1,0,0
0xc2dc213a3d31dc7a89d3f0187b98be5309ef6b66,3,0,1
0xc46b4e33601bc349979b7fb17fbb0238e7764ac7,5,0.07272727272727272,2
0xc61fa66f737de3f0dba987f0879df657eb9528c0,3,0,1
0xc6adbeae8f774091e7bfed8a824a548a1a222d6b,6,0,3
0xc8abf431b03241a9845dab6e76cfbd8837db4c58,1,0,0
0xc8e101f307764b72231a39213fe9ae7ccb869c45,1,0,0
0xcaff238c69e30352043fe8142df0e650c1112faa,2,0,1
0xcb4962c6e03db4ba5602ff3d5cf71ec326c1a037,1,0,0
0xcb4f0d0fb1e421eb5dea666f6286c4381af345d0,1,0,0
0xcc7e6867e417f1ee5e71c95657d04e5d79886478,1,0,0
0xcd6ebab03f1ee1c6155b66915e12956bd0c35a72,2,0,1
0xcdfaaaac41614821e7eedb88a1a2ee29113eb0be,2,0,1
0xce2c457e0aa283a174f67c7f6e133735c5c6bce7,2,0,1
0xce77ba3bd74ee4e8f61b25da3ba4a5605291c41d,3,0,1
0xceca14a4ff035156d98248d386e4f9705bb401b6,1,0,0
0xcfd897b2a166b27b2544be53764fb77e74b200a3,11,0.3924010881848407,2
0xcfde317881669ed4ea2087e5daca03a80d3d090b,1,0,0
0xd0355d2b7a0dcfdcc09813b860464930a9e98780,1,0,0
0xd358d4f159e6fae32d1b6096bdace829a5fe33fb,21,0.5440359872552929,3
0xd4501c90b743721efe9221a303a679def04ff7de,11,0.15584415584415584,4
0xd5e91920b3be70afa1df692a68d325727c503362,2,0,1
0xd76124918647c4ab7cb85ec93212c3c599044dbf,3,0,1
0xda83d96fddbb57e70d6c296a0c0816b38cfcb073,3,0,1
0xdc91dddc3027b1b69cd9a583ac6625577b942ff1,21,0.5703402412316835,3
0xddcc9683848bb2675a9d4aa84665c62aa19656fe,4,0.07500000000000002,1
0xdec3910846b19d4776447f63b926ff268a5ecb24,1,0,0
0xdf3196365196f22ad97e525e1f481dc4140b4325,1,0,0
0xdf53c17fc657258492aea124b762903c4b7e4cdc,4,0,2
0xe472c2e33f2fd0584c59cfce154548e29fe37e60,5,0,2
0xe4d3b5795fa3a7125d474f8be87412d1bf04ec06,13,0.06593406593406594,6
0xe56b4d8d42b1c9ea7dda8a6950e3699755943de7,140,0.8820013712844591,4
0xe8977454f4b57b66ea6bd019205b37a29845e97a,1,0,0
0xe8e1d0f1783b22ff409deb14fa5acc9cce2a3d15,6,0.11904761904761904,2
0xea8ed841621dcc49e2c248db1e85691d76df3bd8,1,0,0
0xebc9fa725f17e8309bf8071e78dc056ed11dfc4f,1,0,0
0xee7fa430a7e513d3df962ed0c0e285bc6f87fc24,12,0.14485050971274716,4
0xef3eb2636c11118f16ce0af01fd952ec696463d6,1,0,0
0xf60758d20cf51658e98629d682605ec325fc990e,4,0.4051020408163265,1
0xf6e4301ccfbf3f2792446990ac7f12099ac842cd,1,0,0
0xf829c6940156a162758e521a22a9c7e77a6d3511,1,0,0
0xf931ff012cbff471cccb90a784e3e88b512c890a,6,0.1486581920903955,2
0xfbe675b10de71165035d178dbc34645adde33eca,3,0,1
0xfdd78190372f5e96c5d845227d6c2f5698f0df4a,0,0,0
0xfe5ba8216219f2928beffbb087bf4abb88027100,2,0.4090909090909091,0
0xff6b37ffc837c532a0e67fb772e5e37653d31ba4,1,0,0
